logFC logCPM PValue FDR
KCNIP4 0.390202011724831 3.88711320056517 0.409802230474842 1
HTRA4 -0.390000007881524 8.07847610933302 0.409884825098456 1
RPA4 -0.401496645468226 5.84603262532383 0.409980815543784 1
MCL1 -0.435376324266416 -0.751594124181431 0.409982241273602 1
MS4A6E 0.397676906340223 6.7811122156006 0.410000740356567 1
STPG2 -0.405319170114003 2.35299063692399 0.410141552392358 1
ANO10 0.392255841551829 6.12623424049857 0.410179887328692 1
CWF19L1 -0.403420432153177 3.00733418549998 0.410228453424112 1
COL1A2 0.396694207323037 3.07764111998994 0.410271008917741 1
ZBTB24 0.397253419248663 2.16191363874618 0.410355278705531 1
DPPA4 0.387961653472074 6.54102410510365 0.410372725230567 1
FMN1 0.386729719004579 7.141612255404 0.410413088089742 1
MRPS35 0.388420586340676 5.37381555947993 0.410519849544253 1
LACRT 0.407701451798964 0.957724163741031 0.410563061584611 1
TGFBI -0.388281378843018 5.97086390783375 0.410633901213537 1
GFY 0.395596147017814 2.78962748802386 0.410647566373576 1
HLA-F 0.401472380825131 1.81683976539683 0.410678969548863 1
SCAP 0.393822378585936 4.89841506635554 0.41089677330391 1
TMEM144 -0.396152189543089 4.55713326093036 0.410952905617797 1
P2RY14 0.389827916781763 3.93367653314737 0.411025635125991 1
TCEAL7 0.396389272811485 2.86606724745953 0.411102231930474 1
C7orf72 -0.394755830613486 4.38058585856867 0.411172308022954 1
PEMT 0.384626754520253 6.04435913564625 0.41121294578968 1
RNF113B -0.389783781674597 4.9105296436883 0.411240819926627 1
MPC1 0.388788156429259 5.61844862359942 0.41124844106533 1
MTR -0.385462642475028 6.66874364347037 0.411338356968081 1
ZNF609 -0.39263684588074 3.0899429036037 0.411405355216821 1
WDR13 0.385271046724406 6.60697068195627 0.41141982281804 1
GLRX2 0.395452750752447 6.25226387040735 0.411442771322357 1
SF1 0.394569733083105 2.96082874378709 0.41146447938644 1
ANHX -0.388024576580195 6.13180543380405 0.411532489112027 1
CD200R1L 0.394038414431276 3.86300354379594 0.411534436996089 1
IGF2BP3 0.392205277556972 3.99062746341842 0.41159392743469 1
INSL6 -0.391319815263777 5.88625360776629 0.411721039887499 1
VEZF1 -0.397798826704392 7.06105348358908 0.411732226848737 1
STXBP1 -0.389900748828314 3.77498272002794 0.411831398044725 1
RP11-219A15.1 -0.38467206238458 5.27615665408474 0.411849241989058 1
EFEMP2 -0.398974718552636 2.33477525115623 0.411849547054064 1
EEF2K 0.38963316616456 4.95199454686369 0.411925330270526 1
SPRY1 0.385014979177076 5.76010905231002 0.411953040412257 1
CYP4X1 0.396645980364835 3.99054003886301 0.411958218094352 1
DRC1 0.390228977583859 4.18183341881215 0.412014624003872 1
ARL13B -0.391261878664023 4.05773701561705 0.412055504236985 1
THEGL 0.388054142862849 4.95189219323942 0.412176562693583 1
IFITM5 0.39613055026192 5.3235949079633 0.412216863278126 1
ADTRP 0.400454115801196 5.63662929376059 0.412230922456009 1
TIMM44 -0.394679301578569 6.36890078229873 0.412263530309124 1
FAM228A 0.391806064707926 3.17990492070357 0.412293837743759 1
KRT73 -0.386557021838089 5.40031434298444 0.412303694193174 1
LGALS4 -0.398545633656614 3.75892763518745 0.412360742327736 1
RGL4 0.384385492956034 5.49618343527621 0.412376854803848 1
FOXD4L6 0.386937296747082 6.5839913469151 0.412472894790253 1
FARS2 -0.396058201437511 1.80592403058032 0.412547218772376 1
RP11-407P15.2 -0.400883175396289 4.2166363528665 0.412573543015438 1
ARPP21 -0.419374910599039 0.564424904626276 0.412621847326835 1
EPG5 0.397285060556017 4.51740234951013 0.412643493335097 1
CEACAM5 -0.388636186130144 5.74655079738561 0.412765723448034 1
LIMK1 -0.390713370213717 3.59391389583064 0.41277955395473 1
PICK1 0.386704589200185 5.9029854039581 0.412911329281339 1
GCA -0.381403119603089 5.46989030910118 0.412913365313396 1
PPIAL4C -0.402282166785423 0.775802747352605 0.412918182703866 1
SAV1 -0.396464426328171 4.48547315667848 0.413016149195888 1
ERAP1 -0.401819019095424 1.23723078297018 0.413105212930085 1
CA2 -0.395415028111675 5.06803490661417 0.41313143878924 1
AP000687.1 -0.393998972377179 5.83409794047073 0.413193152389912 1
PSMB1 0.397894455526467 3.21853474788568 0.413230323407018 1
APOL5 0.387108960621104 5.26499653724058 0.413247908524361 1
COPZ2 -0.391608199288022 3.74981756862031 0.413325129710614 1
C7orf25 -0.415384296239977 7.88430922277768 0.413339291232644 1
MED4 -0.383002091594753 6.56711533357456 0.413371165041515 1
ARHGEF40 0.387920655843564 5.10503432478802 0.413427860066493 1
CSF2RA 0.388233495536853 4.3635601526588 0.413476372322141 1
KRT31 0.396916767535913 4.03287143885436 0.413650744806309 1
ZBTB2 0.38887668011619 2.71724959166913 0.413672787683586 1
PPP2R3A 0.46663873459335 -1.63911175720777 0.413696128434233 1
FBRSL1 0.395211795718585 3.42044770081197 0.413701606195441 1
GABBR2 0.389363670362607 5.52514472829905 0.41370551091728 1
CYP2J2 -0.383422103761515 5.29955462747743 0.413721920665154 1
OFD1 -0.387558939239399 4.14989982730641 0.413778712463677 1
CPSF1 -0.383832980746746 5.73330883785628 0.413795718298209 1
PIK3C2A -0.388593895761324 3.38376809142202 0.41379662368098 1
AMZ2 0.395018524413513 4.65448330255154 0.413831475756203 1
NANOS1 0.393671940441014 3.38311307194872 0.413958319741617 1
APTX 0.392999643523707 3.82236566733612 0.414103806766087 1
DUSP15 0.404394109950418 5.5842888184449 0.414226487882071 1
AL354828.1 -0.383972673322424 7.11095691579863 0.414255624829973 1
ZNF691 0.386832875244041 3.53022659732801 0.414289620138639 1
LGALS12 -0.387252657039269 4.11332476850687 0.41429967482695 1
FAM83C -0.393182907243183 4.96755231524087 0.414334543836985 1
KCTD9 -0.407894190803057 3.66875878457749 0.414443464635316 1
PRRT1 0.394129753535883 6.27956767939356 0.414481341492901 1
LINC00116 -0.388781807484167 6.66173416426674 0.414537872259743 1
F9 -0.383053699629887 6.20440342045569 0.414554214344178 1
MED8 0.39025213712742 5.90173143942309 0.414600824088805 1
SPANXN3 0.394890945514512 2.40054386450371 0.414618457410756 1
GFRA4 0.387992315515141 4.65113059847148 0.414697699522528 1
PLD4 0.404060826658697 1.30461645504496 0.414723250059089 1
TRPM4 0.395615422511757 4.98310128759778 0.414745061476128 1
RBM24 -0.391393556395156 6.78172275745103 0.414845687290824 1
ME1 0.38970877919446 7.32257268471207 0.414904527518523 1
CT47A5 0.386750655607984 6.8598828010499 0.414943176430272 1
SPRR3 -0.382386298858084 5.4243429201303 0.41502426662856 1
ARF1 0.39653427856389 6.39512100519426 0.415068538795106 1
FGF13 0.380625884277802 5.37233786740879 0.415077891845711 1
AATK -0.387334734507082 3.98239702302172 0.415127199320052 1
PDE6G -0.395755078543681 4.305526535206 0.415192274145126 1
COPS4 0.3870965893407 4.85436870022954 0.415265129266362 1
C8B -0.387538806674445 5.24571778372445 0.415295532249544 1
TBC1D26 0.396658676936945 4.74504413611216 0.415358136663296 1
SPEG -0.383908648243166 6.35164976232246 0.415377537550424 1
PRAP1 -0.387405693892762 4.51362737277662 0.415530887911456 1
FRMD6 0.399388011199098 6.95959183059806 0.415578654063875 1
OR10C1 -0.383987023096517 6.23005782589093 0.415628590190833 1
ACSM6 -0.385896327852417 3.34646725665533 0.415650162453563 1
ZNF766 -0.386724637478056 5.41240827326669 0.415650599889954 1
TRMT2A 0.386273186401273 7.69515636721497 0.415655785966554 1
NT5DC2 0.391691417244293 4.87993179354768 0.415661173243779 1
TMEM253 0.396232587941575 4.28116602234988 0.415712092043338 1
CMIP -0.389432522544705 5.30227086974152 0.415972085956192 1
APBB1 0.394534745534377 3.80704093038287 0.415989359457933 1
PSG6 0.38913828546669 3.94089589263358 0.416018351467877 1
LMBR1 -0.403038496968457 0.510777913540421 0.416023484835812 1
HOXA11 -0.386197031471558 6.6388587823998 0.416142016455115 1
LTA -0.391392514601506 2.14207682605659 0.416160269181606 1
IQCC 0.381272675411207 5.09073791016594 0.416173604519503 1
CRIP1 0.381933843186365 5.12152463284921 0.416195460794832 1
HTR7 -0.38391027698874 5.2298323913944 0.416217035372202 1
MAPKBP1 0.389242396213432 3.21134882112311 0.416229168254128 1
RP5-850E9.3 0.389487703211208 5.93814615257844 0.416245936730529 1
FAM188A -0.384794309077322 6.85961304527068 0.416300415473041 1
ADAMTS8 -0.398180617459525 0.408405439989465 0.416398025115201 1
PIK3C2B 0.391512774034738 4.77110548901731 0.41641749028905 1
ABI1 0.385633328730117 5.71529698761264 0.4164531356509 1
SDAD1 0.392735150277917 3.92340625230396 0.416501924227275 1
GDF10 -0.388547052462929 6.22446177534408 0.416562858665259 1
RPL24 -0.390803266944801 2.70667785399914 0.416588275169832 1
C1QL4 0.384316760126242 5.15415284049138 0.416657845411904 1
INPP5K -0.389841681454187 6.29352535377928 0.416729335662491 1
CLSTN3 0.385094369263117 4.43717209634825 0.416754083120658 1
TLDC2 -0.392515292177203 3.06465096015399 0.416846071481619 1
PDZD4 -0.387808520156684 6.91656251527481 0.41684676106847 1
ATP8A1 0.388797864169736 4.08592757542152 0.416850820921194 1
SULT1C2 0.383851800427979 5.03457735342302 0.417042956009306 1
CACNA1F -0.382419122890795 4.94920504147801 0.417057192966174 1
ETV7 0.383051661428047 5.3712781863092 0.417170796055951 1
DEFB130 -0.393743419513207 6.62061259786397 0.417175618558841 1
C17orf105 0.381710128210719 5.08947368831344 0.417178238416381 1
SEMA4G -0.393974970178178 6.15787639221361 0.41719808365861 1
RPH3AL -0.425329400916808 -0.30883862415746 0.417223546720304 1
ARID3C -0.388467268122937 6.54722678752598 0.417224609130095 1
MRFAP1L1 0.385051429688422 2.80795673553545 0.417440550287338 1
NPNT 0.389081207366072 4.68387985563265 0.417443350422701 1
DNTTIP1 0.392736304636958 6.25290982744456 0.417502009139934 1
CASP4 -0.382296736991193 6.25774498515161 0.417546355046515 1
MAP3K7CL 0.381493129806295 7.31502576229497 0.417669744364039 1
GPN3 0.380135354815472 5.11125370368645 0.417714131129575 1
CHRNB1 0.391935385305693 4.19500739454567 0.417766497584256 1
ELMOD3 -0.389178333586379 5.91010627472963 0.417796065675793 1
USP17L25 -0.405811796886107 1.43766194662573 0.417819211268386 1
EDF1 -0.379873267592257 6.18662999504752 0.417856241063652 1
VAT1L 0.387528104363899 4.99905304555807 0.417921638845135 1
PDGFA -0.381728529478406 4.46674633447438 0.417926117269846 1
PPP3CC -0.382887036185759 6.44151753251095 0.417977160093263 1
TP53RK 0.394779797855605 1.63584909650808 0.417981692203067 1
LRRIQ3 -0.382523358285245 5.75809790155198 0.41800068284681 1
TMEM132A 0.382696216645566 4.99979594531791 0.41800811302869 1
SNN -0.378850132897986 6.2376959655519 0.418030271692032 1
PLA2G4A -0.382744500532132 6.2320982703117 0.418062416976721 1
ZNF211 -0.382642533863519 7.06456970164188 0.418126244396287 1
C4orf48 -0.393887949642082 2.05695251378138 0.418151496563658 1
NDUFAF2 0.386727584877596 5.55866651653618 0.418170510152895 1
THAP7 -0.541621818382901 -2.64934526339225 0.418182187344712 1
C1orf159 0.382480403201502 7.16750456258398 0.418223592942472 1
RIMKLA 0.406611014883857 1.84437613693115 0.418243094954884 1
NFS1 0.384661871693377 5.6680372281921 0.418302839218434 1
LRRN2 -0.388366973032162 4.6455951287507 0.418345200469491 1
ZNF155 0.387137433636982 5.54666761103972 0.418367131985153 1
CCDC96 0.383601459115872 4.74678012409071 0.418400796707834 1
GTF3C2 -0.393534835217778 5.03926583205776 0.418404668204842 1
CCHCR1 -0.383361104143088 4.14903712749985 0.41853353102037 1
SPTLC2 0.38628213331711 4.79990548994463 0.418535709214705 1
PCNX1 -0.38961860857276 2.54973407439671 0.418564627706008 1
GLCE -0.389925001211024 3.82452764534614 0.418658229048225 1
CLLU1OS -0.386429080225733 3.9276924546455 0.418700851302626 1
SOX10 0.377274326374108 5.51796422043671 0.418704311324502 1
GPBAR1 -0.381321599833599 6.50512936750445 0.418915765886558 1
RP13-582O9.6 0.399423861358556 4.72353279490865 0.418960774805063 1
TNIP2 0.38064548762344 5.74081109942591 0.41898332238479 1
IP6K2 -0.389173601067054 2.10861673469625 0.418996844438209 1
RXRG 0.384484143378119 3.73532743711214 0.419118741413929 1
KRTAP5-10 -0.391715258407263 2.77167857605311 0.419149078524697 1
MYH6 0.382472405483397 4.53543526595697 0.419169384679461 1
ZNF461 0.393551808841891 4.49126088920006 0.419204841397527 1
LTBR -0.389633959692761 5.72366310708016 0.41924700275956 1
MDH1 0.39542281695856 3.11781742574324 0.419286974808032 1
CREB3L4 -0.386198997038408 6.43516053755925 0.419494739076378 1
COA7 0.38092185402078 6.03492524798558 0.419546083949536 1
CCNB3 -0.381084620494748 5.85699644289575 0.419562787242034 1
HOXD4 0.396493180260926 6.19905639173326 0.419584509018006 1
GUCY1B3 -0.38684903187732 5.50581634075541 0.419642022456757 1
DDX43 -0.380252436170165 3.95434895172734 0.419643723142517 1
ERMP1 0.388703810729553 7.52060506488678 0.419856094242236 1
TP53TG5 0.391162856235073 5.57053472700659 0.419877122117418 1
NTN1 0.386382916733626 6.52513431990345 0.419955423732825 1
TOPORS-AS1 0.383089275804632 6.37654573694274 0.420004804449568 1
PRR29 -0.383096360961616 6.47578018053262 0.420135628987507 1
AC109829.1 0.391993535329164 3.01755850213405 0.420175742660741 1
AGPAT5 -0.392710923175101 3.42759449353721 0.420185218799929 1
C1QTNF9B-AS1 -0.384507127567561 3.75015201472557 0.420250802622698 1
FAM173B -0.388566625847742 3.60019824300257 0.420260029585977 1
MRPL53 -0.379059056382076 4.6892780838816 0.4202808083087 1
PRELID2 -0.383158549294405 4.68875289359389 0.420293638555966 1
ZNF366 0.388031074456583 2.91575970900359 0.420359949806422 1
KIAA0355 0.387606469182629 1.82133801019611 0.420402960738048 1
BTBD6 -0.376260966144165 6.4871906800227 0.4204087718443 1
PRG3 -0.38525269878988 3.07139584845882 0.420459943976612 1
ESRRB -0.3975060303113 1.18422854381319 0.420472518211743 1
ZNF706 -0.378904673185093 5.59923564142306 0.420517023894598 1
BPY2C -0.379481593354167 6.07825544135878 0.420561909242689 1
SLC15A4 -0.387224566746419 4.45729908097263 0.420564570588475 1
TSNAXIP1 0.380790039577257 4.03376005578806 0.420594180658559 1
CCDC159 0.385046773512199 5.69535041679795 0.420610369067791 1
OR3A2 -0.380493588683432 4.28759179531785 0.420619474851408 1
SLAIN1 0.389900216620181 6.51733711303943 0.420637579570412 1
PLA1A 0.393265836074194 6.864377458356 0.420737567087837 1
MRPL14 -0.394271727341356 2.05025321211719 0.42075417473121 1
WDR60 0.388913856481799 5.62123282473911 0.420887998373441 1
ARMC10 -0.378683669472535 5.21427872939979 0.420897874962962 1
CH507-9B2.1 -0.382079867405959 4.92765609162109 0.42090745094378 1
SERPINF2 0.384274017468647 4.37275357844562 0.42090907925466 1
DLG1 0.378783435075973 7.05674380379291 0.420993909285871 1
CYP4A22 0.39199131177884 3.82488203334952 0.421004966646127 1
RAB11FIP4 -0.387546077454265 3.10265770944453 0.421035274857026 1
RHOD 0.392313770063854 1.88556284286479 0.42108538977414 1
OR1C1 -0.386864619370943 5.96714577182936 0.42126616342036 1
ICOS -0.377486994144412 7.25499368827166 0.421377544722207 1
RPL35 -0.385292488251488 5.19111763835155 0.421422090440032 1
GRM8 0.383474156315701 4.74888487989641 0.421466537077138 1
POC1B-GALNT4 0.386016369550891 1.95110382834326 0.421489741232813 1
HLA-DQA1 0.383395809554825 4.71176188672607 0.421491888460594 1
RSPO2 0.388198345536852 6.97430158184961 0.421536844403749 1
FRK -0.392899966768818 6.51885943125792 0.421573108163312 1
ERI2 0.391330372464779 3.04278224860119 0.421595647578486 1
E2F2 -0.392843159820988 6.50107950691991 0.421650768455487 1
LEUTX 0.392492095646493 4.75831881919955 0.421708305222053 1
ERGIC3 0.378076998426545 4.1668582172033 0.421749681633658 1
MRPL54 -0.389001047635841 7.40470437179681 0.421762624018837 1
TRIM45 0.411569857187129 0.230672226840233 0.421781206145388 1
F3 -0.379670304051979 5.79499812535902 0.421804706895498 1
RAB8B 0.378787498644553 4.61983140024055 0.4218384538646 1
ERGIC2 0.383319974781021 3.92816187419116 0.421947877190475 1
DCTD -0.388309662282799 3.34231199522414 0.421963456560981 1
GLT6D1 0.386669285140258 4.34040812262261 0.421969775082477 1
KLKB1 0.378815651594393 5.73960794569202 0.422177916413902 1
GSTO1 0.538953681470376 -2.64312747474461 0.422233945312997 1
AREG 0.380966050003473 4.80608801013538 0.422257015454466 1
IL13RA2 -0.396674940796184 2.9341299015476 0.422289823773833 1
MYBPC2 0.394292394970656 7.54042359098003 0.422329082182374 1
PCOLCE2 0.377786960645594 5.3771837453872 0.422341673797609 1
LEKR1 -0.406396474226218 1.37276000171106 0.422366490798736 1
CDC45 0.391273242514253 4.80018020535954 0.422424632299265 1
GOLGA6A -0.396696985333456 1.9902886006462 0.422566358571476 1
CHD1 0.375439953094206 5.0680528114374 0.422604233803592 1
PDSS2 -0.387671084333817 5.16121593771135 0.422654465680942 1
TPH2 -0.376232850685343 5.80573414021868 0.422670545889398 1
C20orf173 0.377598161238434 7.96265576500324 0.422803223236585 1
HIST2H3C -0.384798320636384 5.40107384354332 0.422905754128453 1
C19orf12 0.377370860847937 4.96991232808681 0.422920759952081 1
ZNF99 0.381315031471182 4.66928754996645 0.42292795089254 1
MUC7 0.377740407393603 4.23849940769899 0.42293543344925 1
ZNF699 0.376663317056978 5.32723301328974 0.422946163769439 1
GPR20 0.374232133972858 6.1428187367891 0.422990156606859 1
GRHL1 0.396660901120307 0.278460451527912 0.423082221017033 1
C19orf25 0.38656761437482 2.02916076862689 0.423227776198521 1
TMUB2 0.382756608711901 4.74361449933925 0.423302904098573 1
MCM7 0.381867318874244 2.36212132771787 0.423367597437061 1
TRAFD1 0.378364763766664 4.67864050917169 0.423385087279653 1
AL135791.1 -0.377534284247089 4.53595128415529 0.423397665996197 1
TPST1 -0.383353536973412 6.44598788737564 0.42342487720809 1
DDX21 -0.381501749740198 4.06377011940063 0.423461350262348 1
RAB17 -0.385190960215373 6.13801228544366 0.423501525010174 1
AP002962.1 -0.386009794512956 4.8165217755654 0.423508989930145 1
CARTPT -0.385403045235916 7.64448786374649 0.423682108089766 1
ASIC4 -0.374183167887772 5.02061060526945 0.423732852531077 1
BMPR2 0.384229315214036 5.83904276032393 0.423791668909322 1
CLEC18A 0.377586721571371 7.21875871210759 0.423863462986527 1
MMP9 -0.387434379583235 4.96600646964951 0.423879328353058 1
TULP2 0.376441166125023 5.29560069258141 0.423895567654934 1
FAM65B -0.378138320765679 7.20132871039163 0.424012928305409 1
HIKESHI 0.392649588463416 1.56038244009035 0.42404318266639 1
ZNF91 0.38009584841021 2.41214443468382 0.424054362868047 1
CFAP44 -0.376037444189481 6.86030022395617 0.424082508324627 1
RNF217 -0.376945509122405 5.70108429754665 0.424088492423338 1
AL136097.1 0.378993167144016 5.37200363829926 0.424226809224563 1
CRYL1 0.38249762073998 2.93671412417579 0.424230019957901 1
TROAP 0.400587567889604 3.86018517930064 0.424254624513618 1
SCARA3 -0.38691706974379 4.23259095107596 0.424270795292025 1
DGUOK -0.37931382833211 4.74042669947758 0.424363462390192 1
SLC5A7 -0.382276374879065 4.88802958427043 0.424459614791843 1
GNG2 -0.37777142877855 4.45214020469481 0.424486035795425 1
GMPPB 0.381993820476665 4.21891528138204 0.424491168842628 1
SULF2 0.378502307419334 5.64624642591095 0.424552111065995 1
OR8G1 -0.375249123723445 6.22692294163767 0.424615613373269 1
ZNF429 0.387351114839072 1.76162024805418 0.424821308504044 1
AC112719.1 0.398283726153322 1.1676569253611 0.424851367112624 1
JMJD4 0.387464043377887 1.76398058502987 0.42489109032399 1
RORC -0.375995213691182 5.20914559233555 0.424979602225267 1
EDEM3 -0.387800908204604 3.01297281891372 0.424995387824254 1
CXorf23 -0.375918223600361 6.52340223055917 0.425043161579942 1
UBE2Z 0.388964682742926 3.94855594417798 0.425162010002023 1
PCMT1 0.381210875004464 2.95320186923635 0.42533852887134 1
ZNF761 -0.390111988707861 3.41896038564647 0.425409188735018 1
P2RY11 -0.381664610040617 5.36909306042991 0.425479505039591 1
TPRKB -0.38151278747465 4.36457213369396 0.42557238472203 1
CRELD2 0.389603908548266 4.69827076696173 0.425576229543883 1
A2ML1 0.399142246586881 -0.0733203941060387 0.425655396309859 1
TICAM2 0.377713007323188 5.70643587994568 0.425672525131836 1
UBE2L3 -0.374992515183798 6.31821630218253 0.425707731076703 1
FAP -0.375559047683377 6.18623028176128 0.425735532936505 1
NOL4L -0.383720655469781 4.45583689500912 0.425763014858972 1
HRH2 -0.393264717253331 4.71430434620051 0.425779967170999 1
MIPEP -0.377310673669014 4.40988762913752 0.425788611275214 1
TJAP1 0.376836022803154 3.94598063281338 0.425806613589081 1
UBE2J1 -0.389022526333119 1.6453015745326 0.425832887920211 1
RPL22 -0.379785333875464 4.12388969321385 0.4258825148496 1
ATP5B 0.390048755540378 3.08402280984245 0.42591085848456 1
CHMP3 0.386156656874001 6.15841640989379 0.425917616736824 1
POFUT1 0.388917033585827 3.24859668530131 0.425939329146637 1
AC037459.4 -0.378173110794036 6.24752495745885 0.426039408264094 1
PKHD1L1 0.374404572958951 6.97974440503365 0.426150387799815 1
E2F6 -0.381857612866385 7.74482052145921 0.426176699628459 1
ZNF442 -0.378112289709721 6.75500727093017 0.42626135288367 1
CT47A12 0.401079310326386 3.06906705118804 0.426312179683449 1
KLHL11 0.382945637181837 3.41908042168316 0.426390635791681 1
CCR10 0.383700919896922 6.25765791189301 0.4263968213005 1
FCRL1 -0.392574635085237 1.41420154533127 0.426412881147182 1
GOLGA8S -0.374525046610072 3.9563631262358 0.426425623613885 1
SHE 0.369733770914342 5.34102430068067 0.426491369844905 1
OR10J3 0.380819985408872 4.70990107585909 0.426501799036988 1
HS3ST4 -0.372085607009068 5.85579837740937 0.426516096733662 1
ITIH2 0.37903354601763 2.383359356711 0.426531609688395 1
LRRK1 -0.373987027871391 5.44725141732324 0.426559209451885 1
CDC123 0.38876065601893 1.87293842096894 0.426566379529063 1
OTUB1 0.375967319944899 3.84272885394459 0.426733425280153 1
INPP5A -0.378230250578902 4.10604614853585 0.426752243673152 1
FIBP -0.387443638111593 2.09395248556248 0.42680624481067 1
FOLR1 0.387202305483524 3.4916987222963 0.426845495813641 1
PPP2R5E -0.373273494703154 6.30771718651852 0.426848414791339 1
AC133551.1 -0.373922451384074 5.17695668480356 0.426896924443168 1
SOD1 0.377297512679375 3.48591558601401 0.426973990607367 1
PLCL1 0.377986562180269 3.94261988443677 0.426999322033166 1
ADAMTS17 -0.373305511281254 5.4831051785103 0.427063001402094 1
HMBOX1 0.378651393034407 4.61936336702832 0.427088569298083 1
RPL13A -0.391249102920147 6.3269614185675 0.427175008189793 1
cabbage 0.388814831594561 2.44978873211203 0.4272141245075 1
RP11-934B9.3 -0.378770630732635 7.28840581708657 0.427217292133853 1
FHL5 0.382002121596035 5.02443628544516 0.427259020120101 1
AL022397.1 -0.382037285912063 3.97847952199642 0.427269531640328 1
MTA2 0.379911817120232 6.95980691991416 0.427283333984627 1
FLT4 0.371006480036103 6.28431744408027 0.427294408418215 1
OR2B3 0.383275221799644 6.21339878040972 0.427399109665057 1
TRIM66 -0.389010908890456 1.54107337561331 0.427406973685302 1
NPFFR2 -0.375675679636272 5.11464299017422 0.427429686859327 1
AK5 -0.375544990112344 4.23522146624502 0.427457999551101 1
GNG8 -0.371510401767357 6.8702828768617 0.427485361627407 1
RP11-330H6.5 0.378264846317132 2.54474498723071 0.427531000665059 1
IL9R -0.373617303809114 5.56225151555201 0.427565168558746 1
ECI1 0.372567993550912 6.48260875972158 0.427588027106551 1
SLC6A8 -0.393515793002024 4.90255170130592 0.427597523347661 1
MARCH6 -0.384847745393601 2.39576483277859 0.42776246879127 1
KLF14 -0.379900364035611 4.702009934963 0.427786967587967 1
SGSH -0.381239101045977 2.93644815014894 0.427812790649972 1
CYP2D6 0.372064279743124 6.51663569279427 0.427838046209585 1
LIPN 0.389852683995363 6.72026126330294 0.427849681262567 1
KRT3 0.385058791171815 1.18148151834355 0.427889092086364 1
CTAG1A 0.382897462620629 2.98292365822553 0.428214723366108 1
RGS3 -0.378784360456721 4.1227462235684 0.428217775022005 1
KLHL12 0.376965491670529 5.36503802525355 0.428329369089542 1
RNPEP 0.377576618716004 6.63062675655919 0.428381630353701 1
AGAP5 -0.373716585552405 7.05067397772274 0.428397467673776 1
TMEM259 -0.4011442240268 -0.462392174961917 0.428455788974523 1
PRKAR2A 0.378103633105443 6.00409639927792 0.428504746439893 1
PARP8 0.375532840236842 4.1905250947932 0.428580020022537 1
TIGAR -0.40878474789504 -0.372784342082984 0.428609586992281 1
TRIM49D1 0.375485038394913 3.51429013018918 0.428614046056251 1
TUBE1 0.37008457000955 5.09652695209173 0.428681446720774 1
BFSP1 -0.37849217622722 5.82576752376217 0.428691360947837 1
PTGR1 -0.377120575085347 6.43204005275004 0.428727135799773 1
SLC26A10 0.389132217462905 4.49570389119203 0.428746098223946 1
HAUS4 -0.406234534093066 -0.293490191212466 0.428804669380092 1
ZNF683 -0.38113036043576 4.06398674296579 0.428833004269799 1
AASS -0.371957106764564 5.38565582844166 0.428873927085958 1
CHMP1B -0.37327239396548 5.27944834179276 0.428891911429631 1
STIM2 -0.3728522207463 7.42016342824361 0.429221706142752 1
FASTKD5 -0.378198725300125 7.0630968308028 0.429295363911827 1
C4orf45 0.372784011075164 3.68069377363895 0.429300176120122 1
FNTB 0.372175767562691 4.80812362693151 0.429355080323159 1
NOA1 -0.38739317327497 7.09405181837052 0.429377618738113 1
DFFA 0.377493898857479 7.70926247386907 0.42942313500764 1
SYNPO2 -0.373518289343568 4.19653555377316 0.429423439867709 1
KCNE1 0.371560762224084 6.19446066810011 0.429566986295722 1
LENG9 -0.378206552161634 6.22514282321219 0.42958072173747 1
PSME3 -0.378353262926124 4.5101344885167 0.429589408022618 1
CDC16 -0.382944955293998 6.49183314602788 0.429629675069661 1
RP11-162P23.2 0.379819378743316 2.88869996727872 0.429636280983784 1
BEND6 0.437881846998521 -1.26299204972749 0.429639266666783 1
LINC00935 0.382570175751073 4.86904779545883 0.429659123827174 1
EXTL2 0.373349717973576 4.82304617777031 0.42968250094611 1
C15orf40 -0.377473740745711 5.49872997142146 0.429736140156543 1
FAM210A -0.372553341412749 4.18629703926519 0.42975934299787 1
ZNF385C -0.388331510054803 4.53552350417407 0.429760306547845 1
SPEM1 0.372884282545073 7.1430508816834 0.429810812314637 1
MRPS21 -0.367986839965166 5.49919847793144 0.429923586876273 1
TTLL11 0.381763418072936 5.09392030112806 0.4299652084846 1
HSD11B1 -0.380213122313181 4.13616485422692 0.429987818468527 1
ZNF423 0.379211394428848 4.47307893977929 0.43002115844481 1
STK19 -0.37463569945062 4.56058587090405 0.430115666994176 1
LINC01420 -0.388532638333621 7.04981697468043 0.430175212520762 1
TMEM39B 0.374769220983287 5.31398406060891 0.430215963671889 1
HAVCR1 0.381978203289416 3.21183039556817 0.430231929781508 1
COBL 0.368529834510429 5.38898443528976 0.430292864073273 1
PRG4 0.381571773866793 3.74613619686403 0.430334984962021 1
WFDC8 0.389128059852335 4.01532816960834 0.430341575200045 1
SWSAP1 0.385479538730128 4.73201181650654 0.430351047860292 1
RAP1GDS1 0.372193345255466 6.25129958613136 0.430459040092633 1
ALDH3B1 -0.371516797848561 4.04529914171391 0.430617554099393 1
CTSA 0.372680308872229 6.98257624425991 0.430695698830685 1
UBFD1 -0.375039743573907 4.79961290978991 0.430718019986193 1
RANBP17 -0.372812618075852 7.50075829657103 0.430725900958768 1
SCGB1D1 -0.380361542657262 3.83052566354837 0.430740519853307 1
